No.species	Species	Ploidy	Accession name	Order	Family	Clade
1729	Solanum rostratum	diploid	PG4032	Solanales	Solanaceae	Solanum
1730	Solanum sitiens	diploid	F172	Solanales	Solanaceae	Solanum
1731	Solanum sogarandinum	diploid	-	Solanales	Solanaceae	Solanum
1732	Solanum sparsipilum	diploid	-	Solanales	Solanaceae	Solanum
1733	Solanum stenotomum	-	RH89-039-16(haplotype)	Solanales	Solanaceae	Solanum
1734	Solanum stoloniferum	Tetraploid	potato	Solanales	Solanaceae	Solanum
1735	Solanum tacnaense	diploid	-	Solanales	Solanaceae	Solanum
1735	Solanum tacnaense	diploid	-	Solanales	Solanaceae	Solanum
1736	Solanum tarapatanum	diploid	-	Solanales	Solanaceae	Solanum
1737	Solanum tarijense	diploid	-	Solanales	Solanaceae	Solanum
1738	Solanum tarnii × Solanum tuberosum	diploid	-	Solanales	Solanaceae	Solanum
1739	Solanum torvum	-	-	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	-	E4-63	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	A6-26	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	cv. Agria (tAg)	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	tetraploid	Otava(haplotype4)	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	tetraploid	Otava(haplotype3)	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	tetraploid	Otava(haplotype2)	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	tetraploid	Otava(haplotype1)	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	tetraploid	Otava (initial)	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	tetraploid	Spunta(phased)	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	tetraploid	Colomba(phased)	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	tetraploid	Castle Russet(phased)	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	tetraploid	Avenger(phased)	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	tetraploid	Atlantic(phased)	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	tetraploid	Altus(phased)	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	tetraploid	Qingshu No. 9	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	tetraploid	C88.v1 (haplotype)	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	RH10-15	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	RH10-15	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	PG6359	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	PG6247	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	PG6246	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	PG6245	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	PG6244	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	PG6225	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	PG6216	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	PG6169	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	PG6163	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	PG6148	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	PG6090	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	PG6059	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	PG6055	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	PG6029	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	PG6002	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	E86-69	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	E4-63	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	A6-26	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	-	DM1-3 516 R44	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	DM1S1	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	-	Zhukovsky	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	-	Symphonia	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	-	Severnoe Siyanie	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	-	Nikulinsky	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	-	Nevsky	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	-	Krasavchik	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	-	Krasa Meshchery	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	-	Grand	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	-	Fritella	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	-	184202-2	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	07506-01	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	08675-21	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	11379-03	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	12120-03	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	DW84-1457	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	H412-1	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	Potato	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	-	Potato	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	tetraploid	Potato	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	PG4036	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	diploid	11H23	Solanales	Solanaceae	Solanum
1741	Solanum vernei	-	-	Myrtales	Lythraceae	Solanum
1742	Solanum verrucosum	diploid	improved	Myrtales	Lythraceae	Solanum
1743	Sonneratia alba	diploid	-	Myrtales	Lythraceae	Sonneratia
1743	Sonneratia alba	-	-	Myrtales	Lythraceae	Sonneratia
1744	Sonneratia apetala	diploid	improved	Myrtales	Lythraceae	Sonneratia
1745	Sonneratia caseolaris	diploid	-	Myrtales	Lythraceae	Sonneratia
1745	Sonneratia caseolaris	-	-	Fabales	Fabaceae	Sonneratia
1746	Sonneratia ovata	-	-	Myrtales	Lythraceae	Sonneratia
1746	Sonneratia ovata	diploid	-	Fabales	Fabaceae	Sonneratia
1747	Sophora flavescens	-	-	Fabales	Fabaceae	Sophora
1747	Sophora flavescens	-	-	Fabales	Fabaceae	Sophora
1748	Sophora japonica	diploid	-	Fabales	Fabaceae	Sophora
1749	Sophora koreensis	-	-	Rosales	Rosaceae	Sophora
1750	Sophora moorcroftiana	diploid	BTx623	Poales	Poaceae	Sophora
1751	Sorbus pohuashanensis	diploid	update BTx623	Poales	Poaceae	Sorbus
1752	Sorghum	-	“Cuohu Bazi” (CHBZ)	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	-	Tx430	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	tetraploid	ssp. verticilliflorum PI536008	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	tetraploid	ssp. verticilliflorum AusTRCF317961	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	tetraploid	ssp. verticilliflorum 353	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	-	ssp. drummondii PI532566	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	diploid	ssp. bicolor R931945-2-2	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	diploid	ssp. bicolor PI525695	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	diploid	ssp. bicolor Ji2731	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	diploid	ssp. bicolor IS929	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	diploid	ssp. bicolor IS8525	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	diploid	ssp. bicolor IS3614-3	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	diploid	ssp. bicolor IS19953	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	diploid	ssp. bicolor IS12661	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	diploid	Rio	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	diploid	PI655972	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	diploid	PI510757	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	diploid	PI506069	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	diploid	PI329311	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	diploid	PI297155	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	diploid	PI229841	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	diploid	Leoti	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	diploid	Grassl	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	diploid	Chinese Amber	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	diploid	ssp. drummondii	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	diploid	-	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	diploid	-	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	-	-	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	-	-	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	-	-	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	-	S369-1	Poales	Poaceae	Sorghum
1753	Sorghum bicolor	-	-	Poales	Typhaceae	Sorghum
1754	Sorghum propinquum	diploid	-	Fabales	Fabaceae	Sorghum
1755	Soybean	tetraploid	Soybean	Fabales	Fabaceae	Soybean
1756	Sparganium stoloniferum	-	-	Malpighiales	Euphorbiaceae	Sparganium
1757	Spartina alterniflora	diploid	cordgrass	Poales	Poaceae	Spartina
1757	Spartina alterniflora	-	-	Poales	Poaceae	Spartina
1758	Spatholobus suberectus	-	-	Sphagnales	Sphagnaceae	Spatholobus
1759	Speranskia yunnanensis	-	-	Sphagnales	Sphagnaceae	Speranskia
1760	Sphagnum angustifolium	diploid	Cultivar SynViroflay	Caryophyllales	Amaranthaceae	Sphagnum
1761	Sphagnum divinum	diploid	Sp75	Caryophyllales	Amaranthaceae	Sphagnum
1762	Sphenostylis stenocarpa	diploid	African yam bean	Fabales	Fabaceae	Sphenostylis
1763	Spinacia  tetrandra	diploid	-	Caryophyllales	Amaranthaceae	Spinacia
1763	Spinacia  tetrandra	diploid	-	Caryophyllales	Amaranthaceae	Spinacia
1764	Spinacia  turkestanica	diploid	-	Caryophyllales	Amaranthaceae	Spinacia
1765	Spinacia oleracea	diploid	03-009	Caryophyllales	Chenopodiaceae	Spinacia
1765	Spinacia oleracea	diploid	Viroflay (SpoV3.0);improved	Caryophyllales	Chenopodiaceae	Spinacia
1765	Spinacia oleracea	diploid	-	Caryophyllales	Chenopodiaceae	Spinacia
1765	Spinacia oleracea	diploid	Cornell-NO. 9	Caryophyllales	Chenopodiaceae	Spinacia
1765	Spinacia oleracea	diploid	Sp_YY_v1	Caryophyllales	Chenopodiaceae	Spinacia
1765	Spinacia oleracea	diploid	Sp_XX_v1	Caryophyllales	Chenopodiaceae	Spinacia
1765	Spinacia oleracea	diploid	-	Caryophyllales	Amaranthaceae	Spinacia
1765	Spinacia oleracea	diploid	-	Caryophyllales	Amaranthaceae	Spinacia
1765	Spinacia oleracea	diploid	-	Caryophyllales	Amaranthaceae	Spinacia
1765	Spinacia oleracea	diploid	-	Caryophyllales	Amaranthaceae	Spinacia
1765	Spinacia oleracea	diploid	-	Caryophyllales	Amaranthaceae	Spinacia
1765	Spinacia oleracea	-	8410	Zingiberales	Musaceae	Spinacia
1765	Spinacia oleracea	-	7747	Alismatales	Araceae	Spinacia
1766	Spinacia tetrandra	diploid	-	Caryophyllales	Amaranthaceae	Spinacia
1767	Spinacia turkestanica	diploid	-	Caryophyllales	Amaranthaceae	Spinacia
1768	Spiraea crenata	-	-	Rosales	Rosaceae	Spiraea
1769	Spirodela intermedia	tetraploid	strain 7498	Alismatales	Araceae	Spirodela
1769	Spirodela intermedia	tetraploid	strain 9509	Alismatales	Araceae	Spirodela
1770	Spirodela polyrhiza	tetraploid	update strain 7498	Alismatales	Araceae	Spirodela
1770	Spirodela polyrhiza	tetraploid	Sp7498	Alismatales	Araceae	Spirodela
1770	Spirodela polyrhiza	-	-	Spirogloeales	Spirogloeaceae	Spirodela
1770	Spirodela polyrhiza	-	-	Poales	Poaceae	Spirodela
1771	Spirogloea muscicola	hexaploid	-	Poales	Poaceae	Spirogloea
1772	Sporobolus alterniflorus	tetraploid	-	Poales	Poaceae	Sporobolus
1773	Sporobolus pyramidalis	diploid	-	Malvales	Thymelaeaceae	Sporobolus
1774	Sporobolus stapfianus	-	-	Caryophyllales	Cactaceae	Sporobolus
1775	Stellera chamaejasme	-	-	Asterales	Asteraceae	Stellera
1776	Stenocereus thurberi	diploid	Zhongshan No. 7'	Asterales	Asteraceae	Stenocereus
1777	Stenogyne calaminthoides	-	-	Lamiales	Lamiaceae	Stenogyne
1778	Stephania cepharantha	-	-	Ranunculales	Menispermaceae	Stephania
1779	Stephania japonica	diploid	-	Ranunculales	Menispermaceae	Stephania
1779	Stephania japonica	diploid	-	Ranunculales	Menispermaceae	Stephania
1780	Stephania longa	-	-	Ranunculales	Menispermaceae	Stephania
1781	Stephania yunnanensis	-	-	Ranunculales	Menispermaceae	Stephania
1782	Stevia rebaudiana	-	-	Asterales	Asteraceae	Stevia
1782	Stevia rebaudiana	-	-	Prasiolales	Prasiolaceae	Stevia
1782	Stevia rebaudiana	-	-	Poales	Poaceae	Stevia
1783	Stichococcus bacillaris	diploid	-	Lamiales	Gesneriaceae	Stichococcus
1784	Stipa capillata	-	Clark 1304	Poales	Poaceae	Stipa
1785	Streptocarpus rexii	-	-	Lamiales	Orobanchaceae	Streptocarpus
1786	Streptochaeta angustifolia	-	-	Lamiales	Acanthaceae	Streptochaeta
1787	Striga asiatica	diploid	-	Lamiales	Acanthaceae	Striga
1788	Striga hermonthica	-	-	Lamiales	Orobanchaceae	Striga
1788	Striga hermonthica	-	-	Lamiales	Orobanchaceae	Striga
1789	Strobilanthes cusia	-	-	Caryophyllales	Amaranthaceae	Strobilanthes
1789	Strobilanthes cusia	-	-	Caryophyllales	Chenopodiaceae	Strobilanthes
1790	Suaeda aralocaspica	-	-	Sapindales	Meliaceae	Suaeda
1791	Suaeda glauca	-	-	Sapindales	Meliaceae	Suaeda
1792	Suaeda salsa	-	-	Caryophyllales	Amaranthaceae	Suaeda
1792	Suaeda salsa	diploid	-	Caryophyllales	Amaranthaceae	Suaeda
1793	Sugarcane R570	diploid	Sugarcane;	Poales	Poaceae	Sugarcane
1794	Sugarcane ZZ1	haploid	Sugarcane	Poales	Poaceae	Sugarcane
1795	Swietenia macrophylla	diploid	-	Ericales	Sapotaceae	Swietenia
1795	Swietenia macrophylla	-	-	Pottiales	Pottiaceae	Swietenia
1796	Symbiochloris irregularis (SymirrSAG2036)	-	-	Trebouxiales	-	Symbiochloris
1797	Synsepalum dulcificum	-	1987–1499	Lamiales	Oleaceae	Synsepalum
1798	Syntrichia caninervis	-	-	Lamiales	Oleaceae	Syntrichia
1799	Syntrichia ruralis	-	Tortula ruralis	Pottiales	Pottiaceae	Syntrichia
1800	Syringa oblata	-	-	Lamiales	Oleaceae	Syringa
1800	Syringa oblata	tetraploid	ZT-00170994	Myrtales	Myrtaceae	Syringa
1800	Syringa oblata	diploid	JA 318 A	Myrtales	Myrtaceae	Syringa
1801	Syringa pinnatifolia	diploid	-	Lamiales	Oleaceae	Syringa
1802	Syzygium aqueum	tetraploid	-	Myrtales	Myrtaceae	Syzygium
1803	Syzygium aromaticum	-	-	Myrtales	Myrtaceae	Syzygium
1804	Syzygium cumini	tetraploid	ZT-00170999	Myrtales	Myrtaceae	Syzygium
1805	Syzygium grande	diploid	ZT-00170996	Myrtales	Myrtaceae	Syzygium
1806	Syzygium jambos	-	-	Myrtales	Myrtaceae	Syzygium
1807	Syzygium maire	diploid	-	Myrtales	Myrtaceae	Syzygium
1808	Syzygium malaccense	tetraploid	Tub	Myrtales	Myrtaceae	Syzygium
1809	Syzygium oleosum	tetraploid	ZT-00170991	Myrtales	Myrtaceae	Syzygium
1810	Syzygium samarangense	-	V-01	Asterales	Asteraceae	Syzygium
1811	Syzygium syzygioides	diploid	-	Takakiales	Takakiaceae	Syzygium
1812	Tagetes erecta	diploid	Lucheng No. 1	Caryophyllales	Tamaricaceae	Tagetes
1813	Taihangia rupestris var. ciliata	-	-	Rosales	Rosaceae	Taihangia
1814	Takakia lepidozioides	-	-	Asterales	Asteraceae	Takakia
1815	Tamarix austromongolica	-	-	Caryophyllales	Tamaricaceae	Tamarix
1816	Tamarix chinensis	-	-	Crossosomatales	Staphyleaceae	Tamarix
1817	Tanacetum cinerariifolium	-	-	Asterales	Asteraceae	Tanacetum
1818	Tapiscia sinensis	diploid	TK1151	Asterales	Asteraceae	Tapiscia
1819	Taraxacum kok-saghyz	triploid	TM5	Asterales	Asteraceae	Taraxacum
1819	Taraxacum kok-saghyz	diploid	FCh72	Asterales	Asteraceae	Taraxacum
1820	Taraxacum mongolicum	-	-	Brassicales	Cleomaceae	Taraxacum
1821	Taraxacum officinale	-	-	Santalales	Loranthaceae	Taraxacum
1822	Tarenaya hassleriana	diploid	-	Cupressales	Taxaceae	Tarenaya
1823	Taxillus chinensis	-	-	Cupressales	Taxaceae	Taxillus
1824	Taxus chinensis	-	-	Cupressales	Taxaceae	Taxus
1825	Taxus wallichiana	diploid	-	Lamiales	Lamiaceae	Taxus
1826	Taxus yunnanensis	diploid	HCNGB_00001711	Lamiales	Lamiaceae	Taxus
1827	Tectona grandis	diploid	-	Proteales	Proteaceae	Tectona
1827	Tectona grandis	-	-	Chlamydomonadales	Tetrabaenaceae	Tectona
1828	Telopea speciosissima	-	-	Trochodendrales	Trochodendraceae	Telopea
1829	Tetrabaena socialis	-	-	Trochodendrales	Trochodendraceae	Tetrabaena
1830	Tetracentron sinense	-	385-62	Trochodendrales	Trochodendraceae	Tetracentron
1830	Tetracentron sinense	-	-	Sphaeropleales	Scenedesmaceae	Tetracentron
1830	Tetracentron sinense	-	-	Sphaeropleales	Scenedesmaceae	Tetracentron
1831	Tetracme quadricornis	diploid	-	Brassicales	Brassicaceae	Tetracme
1832	Tetradesmus acuminatus	tetraploid	-	Zygophyllales	Zygophyllaceae	Tetradesmus
1833	Tetradesmus obliquus	-	-	Parmales	-	Tetradesmus
1834	Tetraena mongolica	-	-	Chlorodendrales	Chlorodendraceae	Tetraena
1835	Tetraparma gracilis	diploid	female	Vitales	Vitaceae	Tetraparma
1836	Tetraselmis striata	-	-	Zingiberales	Marantaceae	Tetraselmis
1837	Tetrastigma hemsleyanum	diploid	-	Ranunculales	Ranunculaceae	Tetrastigma
1838	Teucrium marum	diploid	cat thyme	Lamiales	Labiatae	Teucrium
1839	Thalassia testudinum	diploid	-	Alismatales	Hydrocharitaceae	Thalassia
1840	Thalia dealbata	diploid	WT478	Ranunculales	Ranunculaceae	Thalia
1841	Thalictrum thalictroides	-	-	Brassicales	Brassicaceae	Thalictrum
1841	Thalictrum thalictroides	-	-	Brassicales	Brassicaceae	Thalictrum
1842	Thellungiella parvula	-	-	Brassicales	Brassicaceae	Thellungiella
1843	Thellungiella salsuginea	-	TtPh16-4	Poales	Poaceae	Thellungiella
1843	Thellungiella salsuginea	diploid	B97-61/B2	Malvales	Malvaceae	Thellungiella
1844	Themeda triandra	diploid	Matina 1-6	Malvales	Malvaceae	Themeda
1845	Theobroma cacao	diploid	update B97-61/B2;v2	Malvales	Malvaceae	Theobroma
1845	Theobroma cacao	diploid	-	Malvales	Malvaceae	Theobroma
1845	Theobroma cacao	diploid	-	Malvales	Malvaceae	Theobroma
1845	Theobroma cacao	diploid	-	Poales	Poaceae	Theobroma
1845	Theobroma cacao	diploid	-	Brassicales	Brassicaceae	Theobroma
1846	Theobroma grandiflorum	diploid	cupuassu	Malvales	Malvaceae	Theobroma
1847	Thinopyrum elongatum	diploid	-	Brassicales	Brassicaceae	Thinopyrum
1848	Thlaspi arvense	diploid	LiJ461	Brassicales	Brassicaceae	Thlaspi
1848	Thlaspi arvense	diploid	var. MN106 (improved)	Brassicales	Brassicaceae	Thlaspi
1848	Thlaspi arvense	diploid	MN106-Ref (improved)	Brassicales	Brassicaceae	Thlaspi
1848	Thlaspi arvense	diploid	-	Cupressales	Cupressaceae	Thlaspi
1848	Thlaspi arvense	-	-	Lamiales	Lamiaceae	Thlaspi
1849	Thuja plicata	-	-	Saxifragales	Saxifragaceae	Thuja
1850	Thymus mandschuricus	-	-	Brassicales	Labiatae	Thymus
1851	Thymus mongolicus	diploid	-	Lamiales	Lamiaceae	Thymus
1852	Thymus quinquecostatus	-	var. ciliata	Sapindales	Meliaceae	Thymus
1853	Tiarella polyphylla	diploid	-	Sapindales	Meliaceae	Tiarella
1854	Tillandsia duratii	-	-	Poales	Bromeliaceae	Tillandsia
1855	Tillandsia fasciculata	diploid	-	Poales	Bromeliaceae	Tillandsia
1856	Tillandsia leiboldiana	diploid	-	Poales	Bromeliaceae	Tillandsia
1857	Tinospora sagittata	tetraploid	-	Ranunculales	Menispermaceae	Tinospora
1858	Toniniopsis dissimilis	-	-	-	-	Toniniopsis
1859	Toona ciliata	-	-	Cupressales	Taxaceae	Toona
1860	Toona fargesii	diploid	honghua xiangchun	Sapindales	Meliaceae	Toona
1861	Toona sinensis	-	-	Sapindales	Anacardiaceae	Toona
1862	Torenia fournieri	diploid	wishbone flower	Lamiales	Scrophulariaceae	Torenia
1863	Torreya grandis	diploid	Gaobachi(female)	Sapindales	Anacardiaceae	Torreya
1864	Toxicodendron radicans	-	-	Myrtales	Lythraceae	Toxicodendron
1865	Toxicodendron succedaneum 'Japan'	diploid	-	Sapindales	Anacardiaceae	Toxicodendron
1866	Toxicodendron succedaneum 'Vietnam'	diploid	-	Sapindales	Anacardiaceae	Toxicodendron
1867	Toxicodendron vernicifluum	diploid	-	Myrtales	Lythraceae	Toxicodendron
1868	Toxicodendron vernicifluum 'Dali'	diploid	-	Sapindales	Anacardiaceae	Toxicodendron
1869	Trapa bicornis	diploid	-	Myrtales	Lythraceae	Trapa
1870	Trapa incisa	-	-	Myrtales	Lythraceae	Trapa
1871	Trapa natans	tetraploid	-	Rosales	Cannabaceae	Trapa
1871	Trapa natans	tetraploid	-	Malpighiales	Euphorbiaceae	Trapa
1872	Trebouxia sp (TrespOTU1)	-	-	Trebouxiales	-	Trebouxia
1873	Trebouxia sp (TrespOTU3)	-	-	Trebouxiales	-	Trebouxia
1874	Trebouxia sp (TrespOTU5)	-	-	Trebouxiales	-	Trebouxia
1875	Trema orientalis	-	-	Dioscoreales	Dioscoreaceae	Trema
1876	Triadica sebifera	-	-	Cucurbitales	Cucurbitaceae	Triadica
1877	Trichopus zeylanicus	octoploid	-	Fabales	Fabaceae	Trichopus
1878	Trichosanthes anguina	diploid	-	Fabales	Fabaceae	Trichosanthes
1879	Trichosanthes truncata	-	the pointed leaf gourd	Cucurbitales	Cucurbitaceae	Trichosanthes
1880	Trifolium alexandrinum	-	Egyptian clover	Fabales	Fabaceae	Trifolium
1880	Trifolium alexandrinum	-	Egyptian clover	Fabales	Fabaceae	Trifolium
1881	Trifolium medium	diploid	-	Fabales	Fabaceae	Trifolium
1882	Trifolium occidentale	diploid	Tatra	Fabales	Fabaceae	Trifolium
1883	Trifolium pallescens	diploid	Milvus	Fabales	Fabaceae	Trifolium
1884	Trifolium pratense	diploid	HEN17-A07	Fabales	Fabaceae	Trifolium
1884	Trifolium pratense	diploid	Emerson	Fabales	Fabaceae	Trifolium
1884	Trifolium pratense	tetraploid	-	Fabales	Fabaceae	Trifolium
1884	Trifolium pratense	tetraploid	-	Fabales	Fabaceae	Trifolium
1885	Trifolium repens	tetraploid	haplotype 1	Fabales	Fabaceae	Trifolium
1885	Trifolium repens	tetraploid	haplotype 2	Fabales	Fabaceae	Trifolium
1885	Trifolium repens	-	White clover	Fabales	Fabaceae	Trifolium
1885	Trifolium repens	diploid	-	Fabales	Fabaceae	Trifolium
1885	Trifolium repens	diploid	Daliak;improved	Fabales	Fabaceae	Trifolium
1886	Trifolium subterraneum	diploid	TSUd_3.0(improved)	Fabales	Fabaceae	Trifolium
1886	Trifolium subterraneum	-	-	Parmales	Triparmaceae	Trifolium
1886	Trifolium subterraneum	-	-	Parmales	Triparmaceae	Trifolium
1887	Triparma columacea	-	-	Parmales	Triparmaceae	Triparma
1888	Triparma laevis	-	-	Parmales	Triparmaceae	Triparma
1889	Triparma strigata	-	-	Celastrales	Celastraceae	Triparma
1890	Triparma verrucosa	-	-	Celastrales	Celastraceae	Triparma
1891	Triplostegia glandulifera	diploid	-	Dipsacales	Caprifoliaceae	Triplostegia
1892	Tripterygium sp.	hexaploid	Chinese Spring	Poales	Poaceae	Tripterygium
1893	Tripterygium wilfordii	hexaploid	update CS	Poales	Poaceae	Tripterygium
1894	Triticum aestivum	hexaploid	update CS;v4	Poales	Poaceae	Triticum
1894	Triticum aestivum	hexaploid	subsp. tibeticum Zang1817	Poales	Poaceae	Triticum
1894	Triticum aestivum	hexaploid	C 306	Poales	Poaceae	Triticum
1894	Triticum aestivum	hexaploid	cv. Chinese Spring  DV418; improved	Poales	Poaceae	Triticum
1894	Triticum aestivum	hexaploid	Fielder	Poales	Poaceae	Triticum
