No.species	Species	Taxonomy ID	Ploidy	Accession name	Order	Family	Clade
1643	Senecio squalidus	121554	diploid	-	Asterales	Asteraceae	Senecio
1644	Senna siamea	346999	-	-	Fabales	Fabaceae	Senna
1645	Senna tora	362788	-	-	Fabales	Fabaceae	Senna
1646	Sequoia sempervirens	28980	hexaploid	-	Cupressales	Cupressaceae	Sequoia
1646	Sequoia sempervirens	28980	hexaploid	SESE104	Cupressales	Cupressaceae	Sequoia
1647	Sequoiadendron giganteum	99814	diploid	-	Cupressales	Cupressaceae	Sequoiadendron
1648	Sesamum alatum	300844	diploid	3651	Lamiales	Pedaliaceae	Sesamum
1648	Sesamum angolense	2727404	diploid	K16	Lamiales	Pedaliaceae	Sesamum
1648	Sesamum angustifolium	2727405	diploid	G01	Lamiales	Pedaliaceae	Sesamum
1648	Sesamum calycinum	2727403	diploid	KEN8	Lamiales	Pedaliaceae	Sesamum
1648	Sesamum indicum	4182	diploid	Yuzhi 11	Lamiales	Pedaliaceae	Sesamum
1649	Sesamum indicum	4182	diploid	Zhongzhi No. 13	Lamiales	Pedaliaceae	Sesamum
1650	Sesamum indicum	4182	diploid	update Zhongzhi No. 13	Lamiales	Pedaliaceae	Sesamum
1651	Sesamum indicum	4182	diploid	Xiaozihei'	Lamiales	Pedaliaceae	Sesamum
1652	Sesamum indicum	4182	diploid	Baizhima (improved)	Lamiales	Pedaliaceae	Sesamum
1653	Sesamum indicum	4182	diploid	Yuzhi 11	Lamiales	Pedaliaceae	Sesamum
1654	Sesamum latifolium	2727402	diploid	KEN1	Lamiales	Pedaliaceae	Sesamum
1655	Sesamum radiatum	300843	tetraploid	G02	Lamiales	Pedaliaceae	Sesamum
1656	Sesamum schinzianum	768545	tetraploid	wild	Lamiales	Pedaliaceae	Sesamum
1657	Sesbania cannabina	206307	diploid	Zhang gu	Poales	Poaceae	Sesbania
1658	Setaria italica	4555	diploid	Yugu1	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Huagu11	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Zhonggu2	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Zhaogu1	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Yugu2	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Yugu19	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Yugu18	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Yugu11	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Yatache	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Xiaoqinggu	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Xiaomiaojin	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Xiaomi	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Xiaomi	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Xiaohuanggu	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Xiaohonggu	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Xiaohonggu	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Wanmaozhuanian	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	W64	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	W63	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	W61	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	W60	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	W58	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	W57	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	W55	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	W49	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Qitouhuang	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Qianchuanjingu	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Paoziyanguzi-1	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Oulihong	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Nuogu	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Mengfenggu11	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Me34V	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Maotigu	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Maomaoliang	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Lugu7	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Lugu10	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Longzhuanian	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	longzhaonuo	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Longgu32	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Longgu31	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Longgu25	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Liushizao	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	liushitianhuangtang	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Liushiri	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Liushabai	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Jinxiangyu	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Jingu40	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Jingu29	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Jingu21	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Jigu39	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Jigu29	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Jigu25	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Jigu19	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Jigu12	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Huangtoubang	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Huangjinmiao	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Huangdali	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Hongjiugu	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Heiniangu	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Guang8	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Gouweisu(xiaosu)	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Gouweisu	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Gonggu63	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Gonggu60	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Gonggu6	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Gongai2	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Dongshangu	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Dazaopi	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Damaomaogu	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Ci846	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Chigu8	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Chigu7	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Chigu5	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Chigu4	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Chenggu11	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Changsheng07	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Changnong35	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Beihuangsihao	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Baigu	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Bagu1	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Ai88	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	60tianhuanjia	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	18751	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	4937	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	11	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	8311	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	510	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	505	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	407	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	383	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	355	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	348	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	322	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	310	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	293	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	285	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	276	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	260	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	245	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	235	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	221	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	205	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	196	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	175	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	168	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	155	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	115	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	92	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	61	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	40	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	29	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	19	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Yugu1	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Foxtail millet	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	ME034v	Poales	Poaceae	Setaria
1658	Setaria italica	4555	diploid	Cultivar A10	Poales	Poaceae	Setaria
1659	Setaria viridis	4556	-	-	Malvales	Dipterocarpaceae	Setaria
1659	Setaria viridis	4556	diploid	-	Malvales	Dipterocarpaceae	Setaria
1660	Sextonia rubra	128702	-	-	Laurales	Lauraceae	Sextonia
1661	Shorea henryana	-	-	-	Malvales	Dipterocarpaceae	Shorea
1662	Shorea leprosula	-	-	-	Caryophyllales	Caryophyllaceae	Shorea
1663	Shorea robusta	666687	diploid	-	Malvales	Dipterocarpeae	Shorea
1664	Shorea roxburghii	-	diploid	-	Caryophyllales	Caryophyllaceae	Shorea
1665	Silene conica	39875	diploid	female inbred K-line	Caryophyllales	Caryophyllaceae	Silene
1666	Silene latifolia	37657	-	-	Caryophyllales	Caryophyllaceae	Silene
1666	Silene latifolia	37657	diploid	-	Caryophyllales	Simmondsiaceae	Silene
1667	Silene noctiflora	39899	-	male	Caryophyllales	Simmondsiaceae	Silene
1668	Silk	-	triploid	Bananas	Zingiberales	Musaceae	Silk
1668	Silk	-	triploid	Bananas	Zingiberales	Musaceae	Silk
1668	Silk	-	triploid	Bananas	Zingiberales	Musaceae	Silk
1669	Silybum marianum	92921	diploid	milk thistle	Asterales	Asteraceae	Silybum
1670	Simmondsia chinensis	3999	-	female	Caryophyllales	Simmondsiaceae	Simmondsia
1670	Simmondsia chinensis	3999	triploid	-	Brassicales	Brassicaceae	Simmondsia
1670	Simmondsia chinensis	3999	diploid	QH-1	Brassicales	Brassicaceae	Simmondsia
1671	Sinapis alba	3728	diploid	KEW33440	Brassicales	Brassicaceae	Sinapis
1671	Sinapis alba	3728	diploid	XJ-1	Brassicales	Brassicaceae	Sinapis
1671	Sinapis alba	3728	-	-	Fabales	Fabaceae	Sinapis
1672	Sinapis arvensis	-	-	-	Gentianales	Gentianaceae	Sinapis
1673	Sindora glabra	2590455	-	-	Cucurbitales	Cucurbitaceae	Sindora
1674	Sinojackia xylocarpa	168123	diploid	-	Ericales	Styracaceae	Sinojackia
1675	Sinoswer tia tetraptera	-	-	variety Qingpiguo	Cucurbitales	Cucurbitaceae	Sinoswer tia
1676	Siraitia grosvenorii	190515	diploid	-	Brassicales	Brassicaceae	Siraitia
1676	Siraitia grosvenorii	190515	tetraploid	-	Brassicales	Brassicaceae	Siraitia
1677	Sisymbrium altissimum	71365	-	-	Asterales	Asteraceae	Sisymbrium
1678	Sisymbrium irio	3730	diploid	-	Solanales	Solanaceae	Sisymbrium
1679	Smallanthus sonchifolius	185202	diploid	SP1102	Solanales	Solanaceae	Smallanthus
1680	Solanum aethiopicum	205524	diploid	SP2271	Solanales	Solanaceae	Solanum
1681	Solanum americanum	109975	diploid	SP2275	Solanales	Solanaceae	Solanum
1681	Solanum americanum	109975	diploid	SP2273	Solanales	Solanaceae	Solanum
1681	Solanum americanum	109975	diploid	American black nightshade	Solanales	Solanaceae	Solanum
1681	Solanum americanum	109975	diploid	12625-02	Solanales	Solanaceae	Solanum
1681	Solanum americanum	109975	diploid	PG3003	Solanales	Solanaceae	Solanum
1682	Solanum andigena	-	diploid	nos. 670、716	Solanales	Solanaceae	Solanum
1683	Solanum andreanum	315332	-	LA2157	Solanales	Solanaceae	Solanum
1684	Solanum appendiculatum	115661	diploid	PG5076	Solanales	Solanaceae	Solanum
1685	Solanum arcanum	376710	diploid	PG5032	Solanales	Solanaceae	Solanum
1686	Solanum boliviense	561126	diploid	-	Solanales	Solanaceae	Solanum
1686	Solanum boliviense	561126	diploid	PG4041	Solanales	Solanaceae	Solanum
1687	Solanum brevicaule	205532	diploid	BUK2	Solanales	Solanaceae	Solanum
1688	Solanum brevicaule × Solanum tuberosum	-	diploid	-	Solanales	Solanaceae	Solanum
1689	Solanum buesii	856885	diploid	PG6241	Solanales	Solanaceae	Solanum
1690	Solanum bukasovii	172263	diploid	-	Solanales	Solanaceae	Solanum
1690	Solanum bukasovii	172263	diploid	PG4005	Solanales	Solanaceae	Solanum
1691	Solanum bulbocastanum	147425	-	-	Solanales	Solanaceae	Solanum
1691	Solanum bulbocastanum	147425	diploid	PG6242	Solanales	Solanaceae	Solanum
1692	Solanum burkartii	3108653	diploid	PG5068	Solanales	Solanaceae	Solanum
1693	Solanum cajamarquense	856892	diploid	PG5062	Solanales	Solanaceae	Solanum
1694	Solanum candolleanum	315336	diploid	PG5018	Solanales	Solanaceae	Solanum
1694	Solanum candolleanum	315336	diploid	PG5003	Solanales	Solanaceae	Solanum
1694	Solanum candolleanum	315336	diploid	-	Solanales	Solanaceae	Solanum
1694	Solanum candolleanum	315336	diploid	PG4042	Solanales	Solanaceae	Solanum
1695	Solanum chacoense	4108	diploid	-	Solanales	Solanaceae	Solanum
1695	Solanum chacoense	4108	-	-	Solanales	Solanaceae	Solanum
1695	Solanum chacoense	4108	-	LA1969	Solanales	Solanaceae	Solanum
1696	Solanum chilense	4083	diploid	-	Solanales	Solanaceae	Solanum
1696	Solanum chilense	4083	-	LA1028	Solanales	Solanaceae	Solanum
1696	Solanum chilense	4083	diploid	PG3005	Solanales	Solanaceae	Solanum
1697	Solanum chiquidenum	856890	diploid	-	Solanales	Solanaceae	Solanum
1698	Solanum chmielewskii	62889	-	-	Solanales	Solanaceae	Solanum
1699	Solanum chomatophilum	317820	diploid	PG4049	Solanales	Solanaceae	Solanum
1700	Solanum commersonii	4109	diploid	-	Solanales	Solanaceae	Solanum
1700	Solanum commersonii	4109	diploid	-	Solanales	Solanaceae	Solanum
1700	Solanum commersonii	4109	diploid	potato	Solanales	Solanaceae	Solanum
1700	Solanum commersonii	4109	diploid	potato	Solanales	Solanaceae	Solanum
1700	Solanum commersonii	4109	tetraploid	potato	Solanales	Solanaceae	Solanum
1700	Solanum commersonii	4109	tetraploid	potato	Solanales	Solanaceae	Solanum
1700	Solanum commersonii	4109	-	LA1331	Solanales	Solanaceae	Solanum
1700	Solanum commersonii	4109	diploid	PG0019	Solanales	Solanaceae	Solanum
1701	Solanum commersonii × Solanum andigena	-	diploid	-	Solanales	Solanaceae	Solanum
1702	Solanum corneliomulleri	230663	-	LA0317	Solanales	Solanaceae	Solanum
1703	Solanum etuberosum	200525	diploid	-	Solanales	Solanaceae	Solanum
1703	Solanum etuberosum	200525	-	LA0436	Solanales	Solanaceae	Solanum
1704	Solanum galapagense	315350	-	LA0407	Solanales	Solanaceae	Solanum
1704	Solanum galapagense	315350	-	LA1777	Solanales	Solanaceae	Solanum
1705	Solanum gandarillasii	561127	diploid	-	Solanales	Solanaceae	Solanum
1706	Solanum gracilifrons	2898761	diploid	-	Solanales	Solanaceae	Solanum
1707	Solanum habrochaites	62890	diploid	PG1008	Solanales	Solanaceae	Solanum
1707	Solanum habrochaites	62890	diploid	PG4017	Solanales	Solanaceae	Solanum
1708	Solanum jamesii	172793	-	LA2951	Solanales	Solanaceae	Solanum
1709	Solanum lignicaule	315341	diploid	-	Solanales	Solanaceae	Solanum
1709	Solanum lignicaule	315341	-	LA2951	Solanales	Solanaceae	Solanum
1710	Solanum lycopersicoides	142760	-	Heinz 1706	Solanales	Solanaceae	Solanum
1710	Solanum lycopersicoides	142760	diploid	var. cerasiforme LA1673	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	OH88119	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	Moneyberg-TMV	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	var. cerasiforme TS96	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	var. cerasiforme TS623	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	var. cerasiforme TS545	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	var. cerasiforme TS39	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	var. cerasiforme TS281	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	var. cerasiforme TS280	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	var. cerasiforme TS238	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	var. cerasiforme TS118	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	TS9	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	TS80	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	TS692	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	TS629	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	TS60	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	TS331	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	TS3	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	TS204	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	TS2	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	TS185	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	TS171	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	TS166	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	TS12	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	TS117	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	TS112	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	SL5.0	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	M82	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	LA1464	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	-	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	-	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	-	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	-	-	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	diploid	Nakate-Shinkuro	Solanales	Solanaceae	Solanum
1711	Solanum lycopersicum	4081	diploid	67/3 line	Solanales	Solanaceae	Solanum
1712	Solanum megistacrolobum	445678	diploid	-	Solanales	Solanaceae	Solanum
1712	Solanum megistacrolobum	445678	diploid	-	Solanales	Solanaceae	Solanum
1713	Solanum melongena	4111	diploid	HQ-1315 line	Solanales	Solanaceae	Solanum
1713	Solanum melongena	4111	diploid	GUIQIE-1	Solanales	Solanaceae	Solanum
1713	Solanum melongena	4111	diploid	Smel v4.0(improved)	Solanales	Solanaceae	Solanum
1713	Solanum melongena	4111	diploid	PG1011	Solanales	Solanaceae	Solanum
1713	Solanum melongena	4111	diploid	PG4060	Solanales	Solanaceae	Solanum
1714	Solanum morelliforme	317827	-	-	Solanales	Solanaceae	Solanum
1715	Solanum multiinterruptum	317829	-	LA0247	Solanales	Solanaceae	Solanum
1716	Solanum muricatum	205567	diploid	PG6243	Solanales	Solanaceae	Solanum
1717	Solanum neorickii	62891	diploid	OKA15	Solanales	Solanaceae	Solanum
1718	Solanum neorossii	172795	diploid	PG0009	Solanales	Solanaceae	Solanum
1719	Solanum okadae	73575	diploid	-	Solanales	Solanaceae	Solanum
1719	Solanum okadae	73575	diploid	-	Solanales	Solanaceae	Solanum
1719	Solanum okadae	73575	diploid	PG3022	Solanales	Solanaceae	Solanum
1720	Solanum palustre	4115	-	LA716	Solanales	Solanaceae	Solanum
1721	Solanum paucissectum	856984	diploid	-	Solanales	Solanaceae	Solanum
1721	Solanum paucissectum	856984	-	LYC1722	Solanales	Solanaceae	Solanum
1722	Solanum pennellii	28526	-	LA0446	Solanales	Solanaceae	Solanum
1722	Solanum pennellii	28526	diploid	DM 1-3 516 R44	Solanales	Solanaceae	Solanum
1723	Solanum peruvianum	4082	diploid	update DM 1-3 516 R44；v6.1	Solanales	Solanaceae	Solanum
1724	Solanum phureja	172790	diploid	W5281.2	Solanales	Solanaceae	Solanum
1724	Solanum phureja	172790	-	LA1589	Solanales	Solanaceae	Solanum
1725	Solanum phureja x Solanum tuberosum	188760	-	LA0480	Solanales	Solanaceae	Solanum
1726	Solanum pimpinellifolium	4084	-	LA2093	Solanales	Solanaceae	Solanum
1726	Solanum pimpinellifolium	4084	diploid	LA1670	Solanales	Solanaceae	Solanum
1726	Solanum pimpinellifolium	4084	-	TS439	Solanales	Solanaceae	Solanum
1726	Solanum pimpinellifolium	4084	-	TS421	Solanales	Solanaceae	Solanum
1726	Solanum pimpinellifolium	4084	-	TS413	Solanales	Solanaceae	Solanum
1726	Solanum pimpinellifolium	4084	-	TS265	Solanales	Solanaceae	Solanum
1726	Solanum pimpinellifolium	4084	-	TS222	Solanales	Solanaceae	Solanum
1726	Solanum pimpinellifolium	4084	-	TS22	Solanales	Solanaceae	Solanum
1726	Solanum pimpinellifolium	4084	-	TS156	Solanales	Solanaceae	Solanum
1726	Solanum pimpinellifolium	4084	-	TS15	Solanales	Solanaceae	Solanum
1726	Solanum pimpinellifolium	4084	-	LA1547	Solanales	Solanaceae	Solanum
1726	Solanum pimpinellifolium	4084	-	Tomato	Solanales	Solanaceae	Solanum
1726	Solanum pimpinellifolium	4084	diploid	PG1013	Solanales	Solanaceae	Solanum
1726	Solanum pimpinellifolium	4084	diploid	PG3023	Solanales	Solanaceae	Solanum
1727	Solanum pinnatisectum	50273	diploid	-	Solanales	Solanaceae	Solanum
1727	Solanum pinnatisectum	50273	-	Potatoes	Solanales	Solanaceae	Solanum
1727	Solanum pinnatisectum	50273	-	-	Solanales	Solanaceae	Solanum
1728	Solanum piurae	205571	diploid	-	Solanales	Solanaceae	Solanum
1728	Solanum piurae	205571	-	LA1974	Solanales	Solanaceae	Solanum
1729	Solanum rostratum	45839	diploid	PG4032	Solanales	Solanaceae	Solanum
1730	Solanum sitiens	315349	diploid	F172	Solanales	Solanaceae	Solanum
1731	Solanum sogarandinum	52705	diploid	-	Solanales	Solanaceae	Solanum
1732	Solanum sparsipilum	172796	diploid	-	Solanales	Solanaceae	Solanum
1733	Solanum stenotomum	172797	-	RH89-039-16(haplotype)	Solanales	Solanaceae	Solanum
1734	Solanum stoloniferum	62892	Tetraploid	potato	Solanales	Solanaceae	Solanum
1735	Solanum tacnaense	2898762	diploid	-	Solanales	Solanaceae	Solanum
1735	Solanum tacnaense	2898762	diploid	-	Solanales	Solanaceae	Solanum
1736	Solanum tarapatanum	2898763	diploid	-	Solanales	Solanaceae	Solanum
1737	Solanum tarijense	257458	diploid	-	Solanales	Solanaceae	Solanum
1738	Solanum tarnii × Solanum tuberosum	-	diploid	-	Solanales	Solanaceae	Solanum
1739	Solanum torvum	119830	-	-	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	4113	-	E4-63	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	4113	diploid	A6-26	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	4113	diploid	cv. Agria (tAg)	Solanales	Solanaceae	Solanum
1740	Solanum tuberosum	4113	tetraploid	Otava(haplotype4)	Solanales	Solanaceae	Solanum
